"Progeny" "Sire" "Dam" "Sex" "G" "NMPrg" "NFPrg" "F" "Homo" "Phen" "Res" "Polygene" "QTL"
278 146 50 "M" 3 0 0 0 0.556667 20.7348298957606 -4.31488313355007 0 25.0497130293107
279 183 87 "F" 3 0 0 0 0.6 -27.9559876496675 -5.83946658890573 0 -22.1165210607618
280 183 101 "F" 3 1 0 0 0.493333 -9.55536433132844 9.50129671162003 0 -19.0566610429485
281 167 212 "F" 3 0 0 0 0.576667 11.1342015699879 4.53392921710623 0 6.60027235288167
282 167 109 "M" 3 1 2 0 0.513333 -7.25254243513098 10.5971158449181 0 -17.849658280049
283 150 231 "M" 3 2 0 0 0.53 -27.2884893896586 -8.30612310711078 0 -18.9823662825479
284 150 93 "F" 3 0 0 0 0.546667 -11.5494811217634 -1.92747378366111 0 -9.62200733810232
285 161 72 "F" 3 1 0 0 0.533333 13.6404432140426 11.0555420408108 0 2.5849011732318
286 161 219 "F" 3 1 0 0 0.56 36.4095671596781 17.8174907655244 0 18.5920763941537
287 119 63 "F" 3 1 0 0 0.55 24.0416044763728 16.7704862767505 0 7.27111819962228
288 119 126 "F" 3 1 0 0 0.593333 6.57785092739189 -12.2191130414364 0 18.7969639688283
289 198 148 "M" 3 1 1 0 0.53 27.5527326637183 20.353787209956 0 7.19894545376224
290 198 41 "M" 3 0 0 0 0.536667 3.73914596594721 -2.85542523338743 0 6.59457119933464
291 123 60 "F" 3 1 0 0 0.546667 -10.9423677210054 -10.549671737686 0 -0.392695983319378
292 123 142 "F" 3 0 0 0 0.546667 -7.03756621049104 -5.01126364639226 0 -2.02630256409878
293 130 194 "M" 3 1 1 0 0.556667 -7.709645375986 -5.01620761775901 0 -2.69343775822699
294 130 110 "F" 3 0 0 0 0.55 -16.3139302508861 -17.793755515467 0 1.4798252645809
295 192 54 "F" 3 0 0 0 0.503333 -11.9037004812656 -14.7196905207199 0 2.81599003945428
296 192 74 "M" 3 0 0 0 0.55 8.22708389485243 -1.87123962319537 0 10.0983235180478
297 174 57 "F" 3 0 0 0 0.59 1.01737064049671 -3.05628612236786 0 4.07365676286457
298 174 34 "M" 3 1 1 0 0.606667 15.6983031788013 0.653268484979607 0 15.0450346938217
299 236 233 "M" 3 0 0 0 0.576667 12.6254977410404 -3.22732612072832 0 15.8528238617687
300 236 196 "M" 3 0 0 0 0.536667 -1.98705191767793 -4.77530975613579 0 2.78825783845786
301 182 168 "F" 3 0 0 0 0.57 15.2500524279802 6.28839953688584 0 8.96165289109434
302 182 100 "F" 3 0 0 0 0.55 6.89198386001459 -10.5462385881824 0 17.438222448197
303 234 173 "M" 3 0 0 0 0.59 5.72793011399872 0.457742438560403 0 5.27018767543831
304 234 80 "M" 3 2 0 0 0.57 -8.48532551715249 -1.21815217988356 0 -7.26717333726892
305 181 68 "M" 3 0 0 0 0.563333 17.8925301789421 10.2829705398998 0 7.60955963904231
306 181 195 "M" 3 1 2 0 0.546667 12.1834901072872 -5.50719100968628 0 17.6906811169734
307 135 216 "M" 3 2 0 0 0.503333 -8.56719684846757 -17.619721243479 0 9.05252439501148
308 135 133 "M" 3 0 0 0 0.56 -7.90125789487466 -10.8515961350602 0 2.95033824018551
309 157 69 "M" 3 0 0 0 0.606667 0.331642457893011 -8.69359626303664 0 9.02523872092965
310 157 33 "M" 3 0 0 0 0.546667 -6.13627751293847 -9.60382342008929 0 3.46754590715082
311 282 203 "M" 4 0 0 0 0.57 2.99558164015272 0.0993181823674862 0 2.89626345778524
312 282 194 "F" 4 0 0 0 0.526667 -3.9830416191298 12.9407350453649 0 -16.9237766644947
313 282 148 "F" 4 0 0 0 0.57 -25.6013064611507 -26.5942635016938 0 0.992957040543061
314 306 199 "F" 4 0 0 0 0.513333 1.5753634222127 1.466955047371 0 0.108408374841702
315 306 75 "M" 4 0 0 0 0.566667 9.91741289473542 0.242365162756989 0 9.67504773197843
316 306 69 "F" 4 0 0 0 0.52 18.3475138329484 -2.80512062165458 0 21.152634454603
317 234 280 "M" 4 0 0 0 0.553333 -23.3543013894178 -6.04304766246559 0 -17.3112537269522
318 234 109 "M" 4 0 0 0 0.55 -16.8763762587781 -1.11613738782552 0 -15.7602388709526
319 234 291 "M" 4 0 0 0 0.54 -6.97816917677938 -11.934497954309 0 4.9563287775296
320 174 275 "F" 4 0 0 0 0.536667 6.76316736979374 13.2551178808329 0 -6.49195051103919
321 174 276 "M" 4 0 0 0 0.55 -17.9509581367035 -4.51719863883098 0 -13.4337594978726
322 174 47 "M" 4 0 0 0 0.553333 3.41371070292648 6.86375823209339 0 -3.45004752916691
323 202 61 "F" 4 0 0 0 0.53 29.2285816322599 13.9172368680353 0 15.3113447642246
324 202 36 "M" 4 0 0 0 0.563333 -8.49462906753961 -14.5020126385166 0 6.00738357097701
325 202 87 "F" 4 0 0 0 0.563333 12.3340991002907 6.13811164016987 0 6.19598746012085
326 250 71 "M" 4 0 0 0 0.513333 21.2379338587726 8.96610688560416 0 12.2718269731685
327 250 233 "F" 4 0 0 0 0.576667 27.5434164650873 5.93249556574652 0 21.6109208993408
328 250 258 "F" 4 0 0 0 0.593333 27.559959215692 1.10989687979219 0 26.4500623358998
329 253 270 "F" 4 0 0 0 0.573333 27.1336570116231 16.0518583145675 0 11.0817986970556
330 253 248 "F" 4 0 0 0 0.53 -2.48082925009257 -4.63289200922071 0 2.15206275912814
331 253 82 "F" 4 0 0 0 0.546667 -18.7540783489311 -18.1503323660398 0 -0.603745982891248
332 175 212 "M" 4 0 0 0 0.576667 47.6124713339627 21.2147529964326 0 26.3977183375301
333 175 288 "M" 4 0 0 0 0.556667 32.4984222496056 4.60763870317394 0 27.8907835464317
334 175 60 "F" 4 0 0 0 0.536667 -4.85627142858546 -7.04322086352027 0 2.18694943493481
335 245 65 "M" 4 0 0 0 0.543333 25.4493146030841 8.56010370682088 0 16.8892108962633
336 245 285 "M" 4 0 0 0 0.576667 -7.63460120023984 -5.17031135097026 0 -2.46428984926958
337 245 231 "M" 4 0 0 0 0.523333 7.49097611297219 5.8061276546316 0 1.68484845834059
338 256 126 "F" 4 0 0 0 0.523333 6.63670881323959 -0.702620602162223 0 7.33932941540181
339 256 101 "M" 4 0 0 0 0.613333 10.8449059259213 10.1568325330875 0 0.688073392833792
340 256 66 "M" 4 0 0 0 0.56 27.557102562776 8.56123199667074 0 18.9958705661052
341 236 35 "F" 4 0 0 0 0.513333 12.2223429282834 -5.16470243686247 0 17.3870453651459
342 236 168 "F" 4 0 0 0 0.49 -10.1269042356772 -7.31852628517134 0 -2.80837795050589
343 235 177 "F" 4 0 0 0 0.593333 21.2314550583194 9.89945773806564 0 11.3319973202538
344 235 264 "M" 4 0 0 0 0.626667 9.49710977171189 -1.716215394479 0 11.2133251661909
345 261 68 "M" 4 0 0 0 0.543333 8.40207976722238 8.94301507923634 0 -0.540935312013963
346 261 85 "M" 4 0 0 0 0.55 3.01699886761301 6.20061289774957 0 -3.18361403013656
347 210 173 "M" 4 0 0 0 0.543333 4.41387623952161 3.95490611325882 0 0.458970126262792
348 210 81 "M" 4 0 0 0 0.566667 7.71577715367814 6.9088717445512 0 0.806905409126944
349 307 39 "M" 4 0 0 0 0.52 9.32847376805003 -8.63263961729558 0 17.9611133853456
350 307 133 "M" 4 0 0 0.0625 0.62 6.7437292842198 -4.08334333063908 0 10.8270726148589
351 182 138 "F" 4 0 0 0 0.593333 19.2943322449 -4.07018592552767 0 23.3645181704276
352 182 266 "M" 4 0 0 0 0.55 -1.89195805951402 -14.40342225512 0 12.511464195606
353 198 42 "M" 4 0 0 0 0.543333 -11.8456719446557 -10.0630490927934 0 -1.78262285186233
354 198 52 "M" 4 0 0 0 0.593333 20.1809716898313 6.98868945519277 0 13.1922822346385
355 178 155 "M" 4 0 0 0 0.61 -4.86842873468304 -4.58295522750027 0 -0.285473507182769
356 178 206 "F" 4 0 0 0 0.596667 5.04805382074931 0.955828231115383 0 4.09222558963393
357 304 34 "M" 4 0 0 0 0.553333 16.5144980366411 15.7140843660958 0 0.800413670545252
358 304 287 "M" 4 0 0 0 0.61 -21.2110901367713 -7.43615130465855 0 -13.7749388321127
359 298 94 "M" 4 0 0 0 0.606667 8.79629796161733 -7.39313801612068 0 16.189435977738
360 298 142 "F" 4 0 0 0 0.55 5.80926388360297 5.34510025885337 0 0.464163624749603
361 244 136 "M" 4 0 0 0 0.583333 -8.37622712824715 -3.66680615075865 0 -4.70942097748849
362 244 219 "M" 4 0 0 0 0.596667 6.48379122507264 -2.80385996343176 0 9.28765118850441
363 293 90 "M" 4 0 0 0 0.593333 -16.6663377418566 -6.78201585055821 0 -9.88432189129837
364 293 218 "F" 4 0 0 0 0.57 -6.00251713972875 -1.04166069645433 0 -4.96085644327442
365 208 153 "M" 4 0 0 0 0.543333 -20.799172060525 -11.8028633143175 0 -8.9963087462075
366 208 122 "F" 4 0 0 0 0.54 -15.7955822426881 -8.67930865171633 0 -7.11627359097181
367 289 195 "F" 4 0 0 0 0.55 4.28400039368242 -7.13380170282814 0 11.4178020965106
368 289 80 "M" 4 0 0 0 0.513333 -1.12473060108239 6.93686296721371 0 -8.06159356829611
369 192 72 "F" 4 0 0 0 0.566667 -4.60889230529818 -6.65439331826649 0 2.04550101296831
370 192 33 "F" 4 0 0 0 0.526667 4.25219431348997 7.51841190738721 0 -3.26621759389724
371 181 41 "F" 4 0 0 0 0.523333 -9.43905354968376 -13.1220113058293 0 3.6829577561455
372 181 216 "M" 4 0 0 0 0.543333 27.098432159206 14.0105032426907 0 13.0879289165153
373 188 88 "F" 4 0 0 0 0.556667 -20.5635019472091 -18.4719528743031 0 -2.09154907290601
374 188 57 "F" 4 0 0 0 0.533333 13.4421999054378 14.8408412309524 0 -1.3986413255146
375 183 249 "M" 4 0 0 0 0.55 37.4737598447041 20.4000820014676 0 17.0736778432364
376 183 102 "M" 4 0 0 0 0.566667 9.6873671244405 9.85221201501399 0 -0.164844890573496
377 283 286 "M" 4 0 0 0 0.52 2.65412867180126 7.3931884821915 0 -4.73905981039023
378 283 196 "M" 4 0 0 0 0.543333 0.0284646873111445 14.3205511558721 0 -14.292086468561
379 260 43 "F" 4 0 0 0 0.52 -4.06806778481919 -3.82893667554018 0 -0.239131109279008
380 260 110 "M" 4 0 0 0 0.57 -12.9864634659079 -9.95401687491112 0 -3.03244659099681
